"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57552865";"01";"1752417";"";"";"2055308";"60";"STRICTO SENSU";"";"Setor 3";"2010";"1";"2010/01/01 00:00:00.000";"2010/06/30 00:00:00.000";"6M3412";"3";"20";"REGULAR";"false";"2010/07/05 20:28:40.922000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57552866";"01";"1174332";"";"";"2055402";"60";"STRICTO SENSU";"";"Setor 3";"2010";"1";"2010/01/01 00:00:00.000";"2010/06/30 00:00:00.000";"46M12";"";"20";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57552867";"01";"1108747";"";"";"2055261";"60";"STRICTO SENSU";"";"Setor 3";"2010";"1";"2010/01/01 00:00:00.000";"2010/06/30 00:00:00.000";"35T56";"5";"20";"REGULAR";"false";"2010/07/03 19:18:15.878000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57552868";"02";"1754360";"";"";"25802";"40";"GRADUAÇÃO";"Campus Central";"ff";"2010";"1";"2010/02/22 00:00:00.000";"2010/07/09 00:00:00.000";"35N12";"40";"45";"REGULAR";"false";"2010/07/09 13:42:17.465000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57552868";"02";"1149501";"";"";"25802";"20";"GRADUAÇÃO";"Campus Central";"ff";"2010";"1";"2010/02/22 00:00:00.000";"2010/07/09 00:00:00.000";"35N12";"40";"45";"REGULAR";"false";"2010/07/09 13:42:17.465000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57552869";"01";"1298936";"";"";"37113";"30";"STRICTO SENSU";"";"A definir";"2010";"1";"2010/03/01 00:00:00.000";"2010/07/09 00:00:00.000";"3T23";"";"1";"REGULAR";"false";"2010/07/06 09:57:33.443000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57552870";"01";"1319361";"";"";"2051917";"45";"STRICTO SENSU";"";"a definir";"2010";"1";"2010/02/22 00:00:00.000";"2010/07/09 00:00:00.000";"5T345";"";"25";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57552871";"01";"1460107";"";"";"2047850";"30";"STRICTO SENSU";"";"IIH9";"2010";"1";"2010/02/22 00:00:00.000";"2010/07/09 00:00:00.000";"4T2345";"2";"12";"REGULAR";"false";"2010/12/23 08:49:10.861000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57552871";"01";"1319361";"";"";"2047850";"30";"STRICTO SENSU";"";"IIH9";"2010";"1";"2010/02/22 00:00:00.000";"2010/07/09 00:00:00.000";"4T2345";"2";"12";"REGULAR";"false";"2010/12/23 08:49:10.861000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57552872";"01";"1350248";"";"";"2047855";"45";"STRICTO SENSU";"";"Labcom - sala da base de pesquisa Comidia.";"2010";"1";"2010/02/22 00:00:00.000";"2010/07/09 00:00:00.000";"5T345";"";"25";"REGULAR";"false";"2010/07/13 11:39:15.319000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
